"game_id","platform_id","game_title","moby_score","total_moby_score_votes","registered_users_moby_score_votes","moby_rank"
"343","6","Wing Commander IV: The Price of Freedom","2.78","9","5","null"
"343","74","Wing Commander IV: The Price of Freedom","3.20","1","1","null"
"344","2","MDK","3.95","28","25","null"
"344","3","MDK","4.03","45","41","87.00"
"344","6","MDK","3.82","15","13","83.00"
"344","74","MDK","3.17","3","3","null"
"345","3","Star Wars: Rogue Squadron 3D","3.62","38","33","81.00"
"345","9","Star Wars: Rogue Squadron 3D","4.00","28","26","84.00"
"346","2","Z","3.60","31","22","78.00"
"346","6","Z","4.63","2","2","null"
"346","23","Z","5.00","1","1","null"
"347","3","Interstate '76","3.83","64","50","87.00"
"348","2","Tomb Raider","3.39","94","83","88.00"
"348","6","Tomb Raider","3.33","50","48","92.00"
"348","23","Tomb Raider","4.09","17","17","75.00"
"348","32","Tomb Raider","3.23","12","12","54.00"
"348","46","Tomb Raider","null","null","null","null"
"348","66","Tomb Raider","3.69","4","4","null"
"348","81","Tomb Raider","null","null","null","null"
"349","2","X-COM: Apocalypse","3.51","38","36","null"
"349","3","X-COM: Apocalypse","3.87","44","30","85.00"
"350","2","Earth 2140","3.02","11","9","null"
"350","3","Earth 2140","3.60","1","1","78.00"
"350","19","Earth 2140","null","null","null","null"
"350","74","Earth 2140","null","null","null","null"
"351","2","Frontier: First Encounters","3.51","32","23","67.00"
"352","2","Flight of the Amazon Queen","3.80","31","25","74.00"
"352","19","Flight of the Amazon Queen","4.19","7","7","null"
"352","86","Flight of the Amazon Queen","5.00","1","1","null"
"353","10","Road Rash","2.50","1","1","null"
"353","11","Road Rash","3.46","7","6","null"
"353","16","Road Rash","3.75","29","29","87.00"
"353","19","Road Rash","3.44","4","4","null"
"353","24","Road Rash","3.38","4","4","null"
"353","25","Road Rash","3.36","3","3","null"
"353","26","Road Rash","3.35","5","5","null"
"354","2","Dig, The","3.93","148","112","80.00"
"354","3","Dig, The","3.97","38","38","75.00"
"354","74","Dig, The","3.38","8","8","null"
"355","3","Battlezone","4.02","54","41","93.00"
"356","1","Jagged Alliance 2","3.00","11","11","null"
"356","3","Jagged Alliance 2","4.02","103","87","89.00"
"357","3","Thief: The Dark Project","4.01","149","119","91.00"
"358","3","Outcast","3.91","72","56","89.00"
"359","3","Have a N.I.C.E. day!","3.00","7","6","null"
"360","4","Battlezone","2.96","6","6","null"
"360","24","Battlezone","3.75","1","1","null"
"360","27","Battlezone","2.13","2","2","null"
"360","28","Battlezone","4.00","8","7","null"
"360","31","Battlezone","null","null","null","null"
"360","39","Battlezone","null","null","null","null"
"360","41","Battlezone","null","null","null","null"
"360","43","Battlezone","null","null","null","null"
"361","2","Magic Carpet","3.94","59","40","94.00"
"361","6","Magic Carpet","2.60","5","5","81.00"
"361","23","Magic Carpet","1.25","2","2","null"
"362","2","NCAA: Road to the Final Four","2.35","5","3","null"
"363","2","Privateer 2: The Darkening","3.89","58","38","83.00"
"363","3","Privateer 2: The Darkening","3.52","15","15","null"
"364","3","Starsiege","3.71","13","11","81.00"
"365","2","Duke Nukem 3D","4.07","159","135","89.00"
"365","6","Duke Nukem 3D","3.24","21","18","null"
"365","23","Duke Nukem 3D","3.33","14","14","null"
"365","69","Duke Nukem 3D","3.33","6","6","81.00"
"365","86","Duke Nukem 3D","null","null","null","null"
"366","2","Sid Meier's Colonization","3.96","96","67","87.00"
"366","3","Sid Meier's Colonization","3.91","20","20","null"
"366","19","Sid Meier's Colonization","3.67","11","11","90.00"
"366","74","Sid Meier's Colonization","null","null","null","null"
"367","2","Carmageddon","3.93","40","37","84.00"
"367","3","Carmageddon","3.91","14","14","82.00"
"367","6","Carmageddon","3.44","3","3","null"
"367","9","Carmageddon","2.40","5","5","null"
"367","11","Carmageddon","2.19","5","4","null"
"367","67","Carmageddon","3.00","1","1","null"
"367","74","Carmageddon","3.00","1","1","null"
"368","3","Age of Empires II: The Age of Kings","4.02","189","142","91.00"
"368","7","Age of Empires II: The Age of Kings","3.54","10","10","77.00"
"368","74","Age of Empires II: The Age of Kings","3.80","2","2","null"
"369","3","Re-Volt","4.02","25","16","83.00"
"369","6","Re-Volt","3.72","8","6","57.00"
"369","8","Re-Volt","3.52","13","10","null"
"369","9","Re-Volt","3.05","5","3","null"
"370","2","Jones in the Fast Lane","3.90","48","32","null"
"371","2","WarCraft: Orcs & Humans","3.69","86","71","79.00"
"371","74","WarCraft: Orcs & Humans","3.20","1","1","null"
"372","3","Star Wars: Jedi Knight - Dark Forces II","3.88","112","83","90.00"
"373","3","Earthworm Jim 2","null","null","null","null"
"373","6","Earthworm Jim 2","5.00","1","1","null"
"373","12","Earthworm Jim 2","2.75","3","3","48.00"
"373","15","Earthworm Jim 2","3.68","20","20","89.00"
"373","16","Earthworm Jim 2","4.29","12","12","91.00"
"373","23","Earthworm Jim 2","null","null","null","85.00"
"374","1","Quake","3.85","26","22","null"
"374","2","Quake","3.89","173","142","89.00"
"374","3","Quake","4.03","50","50","90.00"
"374","9","Quake","3.59","19","16","70.00"
"374","19","Quake","4.57","7","7","null"
"374","23","Quake","4.44","10","10","null"
"374","66","Quake","4.55","4","4","null"
"374","74","Quake","4.16","5","5","null"
"374","88","Quake","null","null","null","null"
"375","2","Screamer 2","3.59","20","15","78.00"
"375","3","Screamer 2","null","null","null","null"
"376","2","Prisoner of Ice","3.63","32","25","78.00"
"376","3","Prisoner of Ice","3.43","7","7","null"
"376","6","Prisoner of Ice","3.20","1","1","null"
"376","23","Prisoner of Ice","3.20","1","1","null"
"376","74","Prisoner of Ice","null","null","null","null"
"377","2","Deadline","2.25","4","2","60.00"
"377","3","Deadline","null","null","null","null"
"377","5","Deadline","null","null","null","null"
"378","3","StarCraft","4.09","211","174","90.00"
"378","74","StarCraft","3.94","12","12","null"
"379","2","Leisure Suit Larry in the Land of the Lounge Lizards","3.80","62","56","null"
"379","19","Leisure Suit Larry in the Land of the Lounge Lizards","3.94","6","6","null"
"379","24","Leisure Suit Larry in the Land of the Lounge Lizards","3.73","5","5","null"
"379","31","Leisure Suit Larry in the Land of the Lounge Lizards","3.75","4","4","null"
"379","51","Leisure Suit Larry in the Land of the Lounge Lizards","null","null","null","null"
"379","62","Leisure Suit Larry in the Land of the Lounge Lizards","3.33","3","3","null"
"379","74","Leisure Suit Larry in the Land of the Lounge Lizards","null","null","null","null"
"380","2","Dune","3.96","107","75","66.00"
"380","19","Dune","3.97","20","20","null"
"380","20","Dune","3.72","15","15","null"
"381","2","Leisure Suit Larry: Love for Sail!","3.67","37","31","87.00"
"381","3","Leisure Suit Larry: Love for Sail!","3.95","70","61","82.00"
"381","5","Leisure Suit Larry: Love for Sail!","3.41","13","13","null"
"381","74","Leisure Suit Larry: Love for Sail!","1.20","3","3","null"
"382","2","Cricket 97","3.40","5","3","null"
"382","3","Cricket 97","3.23","11","6","null"
"383","3","Earth 2150","3.89","21","17","81.00"
"384","3","Age of Empires","3.80","129","97","84.00"
"384","74","Age of Empires","2.80","1","1","73.00"
"385","3","Shadow Man","3.57","14","13","78.00"
"385","6","Shadow Man","3.22","9","8","61.00"
"385","8","Shadow Man","3.56","10","10","null"
"385","9","Shadow Man","3.45","15","13","79.00"
"386","2","Beneath a Steel Sky","3.93","93","79","84.00"
"386","3","Beneath a Steel Sky","4.86","2","2","null"
"386","19","Beneath a Steel Sky","3.22","21","21","90.00"
"386","56","Beneath a Steel Sky","2.02","7","7","null"
"386","86","Beneath a Steel Sky","null","null","null","null"
"387","2","Shadow Warrior","3.95","42","38","75.00"
"387","74","Shadow Warrior","null","null","null","null"
"388","2","Ken's Labyrinth","2.41","38","28","null"
"389","1","Abuse","3.08","9","8","null"
"389","2","Abuse","3.70","47","37","78.00"
"389","19","Abuse","null","null","null","null"
"389","74","Abuse","3.00","1","1","null"
"389","86","Abuse","null","null","null","null"
"391","2","Virtual Reality Studio","3.56","9","5","null"
"391","19","Virtual Reality Studio","null","null","null","null"
"391","24","Virtual Reality Studio","null","null","null","null"
"391","27","Virtual Reality Studio","4.00","1","1","null"
"391","41","Virtual Reality Studio","null","null","null","null"
"391","60","Virtual Reality Studio","null","null","null","null"
"392","2","Sherlock Holmes: Consulting Detective","3.82","10","6","null"
"392","20","Sherlock Holmes: Consulting Detective","3.50","2","2","null"
"392","45","Sherlock Holmes: Consulting Detective","null","null","null","null"
"392","74","Sherlock Holmes: Consulting Detective","null","null","null","null"
"393","2","ZZT","3.27","14","10","null"
"394","2","Legend of Kyrandia, The","3.88","53","40","61.00"
"394","5","Legend of Kyrandia, The","3.73","11","10","null"
"394","19","Legend of Kyrandia, The","3.70","5","5","null"
"394","74","Legend of Kyrandia, The","2.88","2","2","null"
"395","2","Car & Driver","3.05","20","13","null"
"396","2","Star Traders","3.50","3","3","null"
"397","2","Wargame Construction Set","2.67","6","5","null"
"397","19","Wargame Construction Set","null","null","null","null"
"397","24","Wargame Construction Set","null","null","null","null"
"397","27","Wargame Construction Set","null","null","null","null"
"397","39","Wargame Construction Set","null","null","null","null"
"398","3","International Cricket Captain","3.00","2","2","null"
"399","2","Fountain of Dreams","2.32","14","9","null"
"400","2","Street Sports Basketball","3.06","8","6","null"
"400","19","Street Sports Basketball","null","null","null","null"
"400","27","Street Sports Basketball","3.58","3","3","null"
"400","31","Street Sports Basketball","null","null","null","null"
"400","41","Street Sports Basketball","null","null","null","null"
"400","60","Street Sports Basketball","null","null","null","null"
"401","2","Task Force 1942","3.53","6","4","null"
"402","2","Scorched Earth","3.83","71","47","null"
"403","2","Bubble Ghost","3.59","9","6","null"
"403","10","Bubble Ghost","null","null","null","null"
"403","19","Bubble Ghost","3.83","2","2","null"
"403","24","Bubble Ghost","null","null","null","null"
"403","27","Bubble Ghost","null","null","null","null"
"403","51","Bubble Ghost","null","null","null","null"
"403","60","Bubble Ghost","4.33","1","1","null"
"404","2","Incunabula","3.40","5","3","null"
"405","1","Quake II","3.03","24","19","null"
"405","3","Quake II","3.76","151","129","90.00"
"405","6","Quake II","3.07","22","19","83.00"
"405","19","Quake II","3.64","5","5","null"
"405","74","Quake II","3.28","5","5","null"
"405","88","Quake II","2.00","1","1","null"
"406","5","Risk","2.60","5","4","null"
"407","2","Leisure Suit Larry 6: Shape Up or Slip Out!","3.95","58","49","79.00"
"407","5","Leisure Suit Larry 6: Shape Up or Slip Out!","3.69","16","16","null"
"407","74","Leisure Suit Larry 6: Shape Up or Slip Out!","null","null","null","null"
"408","2","Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work","3.52","43","38","74.00"
"408","19","Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work","3.42","4","4","null"
"408","74","Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work","3.40","1","1","null"
"409","2","Leisure Suit Larry Goes Looking for Love (In Several Wrong Places)","3.59","43","39","64.00"
"409","19","Leisure Suit Larry Goes Looking for Love (In Several Wrong Places)","4.13","7","7","null"
"409","24","Leisure Suit Larry Goes Looking for Love (In Several Wrong Places)","4.07","5","5","null"
"410","2","Catacomb Abyss, The","3.37","20","17","null"
"411","4","Zaxxon","3.23","18","12","null"
"411","27","Zaxxon","3.25","4","4","null"
"411","28","Zaxxon","2.69","4","4","null"
"411","29","Zaxxon","3.88","4","4","null"
"411","30","Zaxxon","null","null","null","null"
"411","31","Zaxxon","3.25","2","2","null"
"411","33","Zaxxon","3.00","1","1","null"
"411","39","Zaxxon","4.00","1","1","null"
"411","41","Zaxxon","null","null","null","null"
"411","57","Zaxxon","null","null","null","null"
"411","58","Zaxxon","3.25","1","1","null"
"411","62","Zaxxon","null","null","null","null"
"412","2","Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals","3.74","46","37","73.00"
"412","19","Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals","3.44","4","4","74.00"
"412","24","Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals","3.82","5","5","null"
"413","2","Leisure Suit Larry 1:  In the Land of the Lounge Lizards","3.89","65","56","78.00"
"413","19","Leisure Suit Larry 1:  In the Land of the Lounge Lizards","3.17","10","10","null"
"413","74","Leisure Suit Larry 1:  In the Land of the Lounge Lizards","3.20","2","2","null"
"414","2","Flightmare","2.67","6","6","null"
"415","2","Starball","3.63","4","4","null"
"416","5","Manhole: CD-ROM Masterpiece Edition, The","4.00","3","2","null"
"417","2","Grand Theft Auto","3.90","63","51","83.00"
"417","3","Grand Theft Auto","3.92","83","72","73.00"
"417","6","Grand Theft Auto","3.71","33","30","56.00"
"417","11","Grand Theft Auto","2.17","16","14","49.00"
"418","2","Rise of the Triad: Dark War","3.69","68","56","78.00"
"418","3","Rise of the Triad: Dark War","5.00","1","1","null"
"419","2","Das Boot: German U-Boat Simulation","3.51","16","10","null"
"419","19","Das Boot: German U-Boat Simulation","null","null","null","78.00"
"420","2","School House: 30 Educational Programs","4.00","1","1","null"
"421","2","Medieval Lords: Soldier Kings of Europe","4.44","3","2","null"
"421","27","Medieval Lords: Soldier Kings of Europe","null","null","null","null"
"422","2","WW2 Air Force Commander","null","null","null","null"
"422","19","WW2 Air Force Commander","null","null","null","null"
"423","2","Education Series: General Knowledge Builder","3.75","2","2","null"
"424","2","Echelon","2.69","8","8","null"
"424","27","Echelon","null","null","null","null"
"424","31","Echelon","null","null","null","null"
"424","41","Echelon","null","null","null","null"
"424","60","Echelon","null","null","null","null"
"425","2","Serf City: Life is Feudal","3.84","45","35","86.00"
"425","19","Serf City: Life is Feudal","4.03","19","19","88.00"
"426","2","MegaTraveller 1: The Zhodani Conspiracy","3.63","6","5","null"
"426","19","MegaTraveller 1: The Zhodani Conspiracy","4.00","1","1","null"
"426","24","MegaTraveller 1: The Zhodani Conspiracy","3.75","1","1","null"
"427","2","US History: Western Settlement to Modern Day","null","null","null","null"
"428","2","Discoveries of the Deep","null","null","null","null"
"429","2","Gateway to the Savage Frontier","3.84","10","7","null"
"429","19","Gateway to the Savage Frontier","null","null","null","null"
"429","27","Gateway to the Savage Frontier","null","null","null","null"
"430","2","World History Quiz (Cavemen to Democracy)","2.33","3","3","null"
"431","2","Eric the Unready","3.58","35","31","86.00"
"432","2","Volfied","3.37","21","14","null"
"432","16","Volfied","null","null","null","null"
"432","19","Volfied","4.75","1","1","70.00"
